NodeID,CogsnetVector
54,"0.709487,0.616725,0.673320,0.775028,0.000000,0.781610,0.732776,0.837965,0.807284,0.809242,0.886141,0.000000,0.851272,0.765022,0.856223,0.657276,0.000000,0.699519,0.854058,0.807368,0.762821,0.642823,0.814310,0.840870,0.927167,0.309773,0.674604,0.874780,0.876587,0.620692,0.000000,0.750792,0.857929,0.773641,0.789139,0.792791,0.803126,0.756739,0.793277,0.842679,0.000000,0.686119,0.876700,0.813145,0.496593,0.592316,0.000000,0.590299,0.713681,0.000000,0.630353,0.620435,0.766886,0.701828,0.944176,0.859568,0.914760,0.828263,0.000000,0.000000,0.704889,0.675876,0.875857,0.464671,0.000000,0.726013,0.784885,0.398165,0.880451,0.401877,0.932387,0.682279,0.000000,0.661774,0.000000,0.459713,0.000000,0.487961,0.000000,0.465164,0.804286,0.000000,0.000000,0.665259,0.000000,0.000000,0.560160,0.000000,0.321577,0.737753,0.877940"
156,"0.601775,0.664378,0.676305,0.674161,0.685281,0.744266,0.636495,0.800873,0.646313,0.709163,0.702467,0.808215,0.537501,0.000000,0.863592,0.727252,0.489726,0.000000,0.000000,0.544418,0.574043,0.770539,0.667105,0.471715,0.670699,0.616443,0.777393,0.704659,0.628504,0.442082,0.000000,0.549996,0.215384,0.889834,0.569120,0.628536,0.628896,0.717558,0.609739,0.000000,0.710860,0.412017,0.796298,0.584629,0.000000,0.519359,0.000000,0.685436,0.000000,0.608186,0.751481,0.720862,0.525455,0.627471,0.698580,0.647974,0.929877,0.656353,0.749110,0.664087,0.799136,0.664767,0.733331,0.708371,0.613873,0.425977,0.704306,0.000000,0.512625,0.790195,0.802276,0.727314,0.368592,0.373798,0.871762,0.737449,0.571255,0.623700,0.594784,0.000000,0.643313,0.847129,0.817500,0.695361,0.777473,0.798606,0.000000,0.605736,0.704758,0.752102,0.803907"
140,"0.544384,0.686595,0.812162,0.443201,0.000000,0.736983,0.397652,0.966284,0.525042,0.762779,0.990811,0.000000,0.862701,0.000000,0.944645,0.856596,0.000000,0.943751,0.647588,0.000000,0.957308,0.845026,0.000000,0.000000,0.825891,0.398743,0.770635,0.537237,0.685697,0.515983,0.000000,0.724620,0.000000,0.000000,0.554113,0.740479,0.773867,0.813678,0.940148,0.000000,0.000000,0.870867,0.979844,0.964886,0.000000,0.870745,0.000000,0.000000,0.000000,0.000000,0.571670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.243562,0.000000,0.940912,0.000000,0.000000,0.771161,0.000000,0.000000,0.000000,0.489619,0.000000,0.000000,0.000000,0.000000,0.550066,0.000000,0.675029,0.835853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.857125,0.917282,0.933654,0.399422,0.000000,0.721128"
145,"0.480713,0.635534,0.000000,0.638693,0.000000,0.000000,0.397652,0.663274,0.494388,0.642128,0.704575,0.000000,0.000000,0.681326,0.378396,0.643694,0.670004,0.000000,0.000000,0.525770,0.795420,0.454573,0.630093,0.000000,0.436919,0.398743,0.582415,0.000000,0.000000,0.294484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.481592,0.000000,0.000000,0.000000,0.737143,0.000000,0.000000,0.238767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.394373,0.000000,0.570197,0.644893,0.402798,0.000000,0.000000,0.000000,0.000000,0.744877,0.000000,0.845884,0.000000,0.635610,0.780800,0.732100,0.749944,0.000000,0.671781,0.000000,0.000000,0.000000,0.000000,0.000000,0.482966,0.267163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400268,0.000000"
72,"0.480697,0.574411,0.000000,0.817056,0.000000,0.000000,0.397652,0.643349,0.706404,0.640023,0.856314,0.836784,0.778128,0.770132,0.919494,0.776842,0.000000,0.000000,0.000000,0.719115,0.576473,0.400961,0.651705,0.478907,0.569080,0.633575,0.407627,0.000000,0.000000,0.665851,0.000000,0.640616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.483125,0.481128,0.000000,0.449423,0.000000,0.489217,0.688080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156018,0.000000,0.492824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.443812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.423032,0.000000,0.396444,0.000000,0.000000,0.000000,0.493382,0.000000,0.000000,0.527614,0.507507,0.562943,0.606613,0.000000,0.407818,0.594315,0.482596,0.516687"
2,"0.484283,0.494131,0.000000,0.447407,0.000000,0.000000,0.589452,0.000000,0.510963,0.000000,0.000000,0.516299,0.000000,0.408616,0.000000,0.488888,0.480714,0.000000,0.000000,0.000000,0.000000,0.322827,0.000000,0.000000,0.000000,0.398743,0.000000,0.000000,0.000000,0.441726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.444668,0.000000,0.000000,0.424843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.404043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.447996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
92,"0.834048,0.446109,0.802281,0.655014,0.000000,0.398103,0.663332,0.866756,0.759308,0.000000,0.765584,0.868179,0.669640,0.857582,0.967744,0.609035,0.000000,0.976844,0.000000,0.965598,0.000000,0.707020,0.919325,0.494324,0.788375,0.648770,0.948195,0.879663,0.990492,0.581534,0.000000,0.720860,0.000000,0.917301,0.422579,0.000000,0.790183,0.000000,0.576239,0.651860,0.000000,0.000000,0.973977,0.494523,0.700448,0.986516,0.612780,0.000000,0.000000,0.000000,0.765156,0.894677,0.688328,0.000000,0.846778,0.436300,0.000000,0.968871,0.000000,0.954409,0.443091,0.986878,0.892487,0.663310,0.689306,0.492191,0.493853,0.644748,0.000000,0.666495,0.901833,0.923279,0.935851,0.834741,0.000000,0.948929,0.915904,0.937834,0.000000,0.908083,0.443421,0.000000,0.563026,0.000000,0.763837,0.674089,0.000000,0.913370,0.649462,0.929304,0.000000"
107,"0.615913,0.798928,0.669234,0.781184,0.668596,0.708646,0.703783,0.672449,0.761001,0.890313,0.418928,0.000000,0.470119,0.663058,0.334140,0.762626,0.853789,0.857322,0.000000,0.438500,0.885719,0.600917,0.654181,0.000000,0.845986,0.401339,0.947238,0.898142,0.882755,0.800299,0.000000,0.836399,0.000000,0.620830,0.879095,0.984871,0.678274,0.000000,0.000000,0.882896,0.783025,0.982632,0.734982,0.830983,0.949443,0.612394,0.688312,0.443189,0.897237,0.596839,0.941581,0.535310,0.532143,0.639855,0.805679,0.835971,0.865763,0.689568,0.923417,0.665832,0.771112,0.544823,0.739528,0.898520,0.640904,0.740423,0.907648,0.845050,0.959485,0.763811,0.000000,0.660378,0.528476,0.680145,0.757406,0.000000,0.716141,0.943836,0.818848,0.802354,0.794741,0.876550,0.947350,0.451507,0.859299,0.725143,0.713711,0.711524,0.327223,0.781623,0.839185"
50,"0.712003,0.744133,0.636744,0.762782,0.891270,0.893582,0.397652,0.764295,0.709113,0.000000,0.759053,0.874720,0.853057,0.859458,0.810468,0.732004,0.817205,0.715250,0.787731,0.646942,0.000000,0.752844,0.757701,0.850963,0.838991,0.836285,0.815470,0.642201,0.838193,0.737198,0.000000,0.779863,0.682285,0.689407,0.625677,0.852517,0.728076,0.000000,0.822301,0.451151,0.910015,0.707790,0.763280,0.823260,0.913579,0.635743,0.892463,0.832834,0.800833,0.835348,0.000000,0.000000,0.661730,0.691156,0.692110,0.717387,0.869620,0.559107,0.479001,0.778093,0.000000,0.694966,0.416138,0.822067,0.803998,0.863082,0.892071,0.674076,0.784317,0.745479,0.683314,0.785010,0.000000,0.326186,0.541414,0.704476,0.721267,0.789399,0.395324,0.889270,0.710231,0.000000,0.635745,0.790464,0.744338,0.542050,0.917596,0.604545,0.754689,0.694919,0.785938"
84,"0.739792,0.742499,0.614465,0.762839,0.000000,0.985391,0.397652,0.798174,0.723804,0.000000,0.932531,0.732468,0.964843,0.810092,0.601563,0.652584,0.786727,0.979773,0.671595,0.823498,0.000000,0.775356,0.000000,0.940278,0.944447,0.523311,0.701750,0.945873,0.000000,0.576489,0.000000,0.623661,0.891134,0.000000,0.948857,0.884997,0.524003,0.000000,0.000000,0.636255,0.723116,0.671109,0.000000,0.632453,0.961345,0.396212,0.850855,0.000000,0.428026,0.804632,0.658580,0.000000,0.000000,0.588231,0.671762,0.918795,0.938800,0.640271,0.915201,0.581822,0.000000,0.000000,0.000000,0.804215,0.760502,0.681199,0.852748,0.000000,0.443268,0.770007,0.000000,0.651331,0.000000,0.000000,0.000000,0.000000,0.457629,0.576229,0.000000,0.905085,0.946381,0.000000,0.492489,0.786925,0.639871,0.805695,0.480153,0.613567,0.514270,0.700203,0.774638"
165,"0.739979,0.545473,0.672339,0.752750,0.000000,0.000000,0.660136,0.993474,0.723600,0.000000,0.675235,0.755563,0.542678,0.864258,0.692138,0.797686,0.497154,0.804366,0.000000,0.482799,0.000000,0.919422,0.903436,0.000000,0.000000,0.648782,0.696316,0.879663,0.990492,0.572165,0.000000,0.663317,0.000000,0.458651,0.845159,0.000000,0.766312,0.000000,0.714196,0.000000,0.000000,0.500147,0.973977,0.000000,0.918464,0.692811,0.000000,0.395756,0.000000,0.696921,0.765156,0.894677,0.000000,0.000000,0.915161,0.000000,0.000000,0.968871,0.000000,0.954409,0.886181,0.986878,0.644464,0.929527,0.880981,0.000000,0.000000,0.000000,0.650977,0.668754,0.901833,0.923279,0.935851,0.984113,0.000000,0.948929,0.915904,0.690189,0.000000,0.908083,0.439105,0.000000,0.439943,0.000000,0.747726,0.900108,0.000000,0.708808,0.399539,0.929304,0.000000"
49,"0.490328,0.590109,0.000000,0.443201,0.000000,0.818816,0.397652,0.000000,0.418674,0.000000,0.739573,0.000000,0.817572,0.000000,0.000000,0.519832,0.000000,0.000000,0.730637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
111,"0.490328,0.719810,0.000000,0.641989,0.000000,0.888057,0.614963,0.846975,0.504193,0.599071,0.913616,0.000000,0.824103,0.831817,0.000000,0.683064,0.871314,0.881674,0.000000,0.000000,0.000000,0.677481,0.494834,0.000000,0.822737,0.398743,0.000000,0.301437,0.000000,0.441726,0.000000,0.573278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.332931,0.549574,0.000000,0.000000,0.861955,0.818768,0.000000,0.432517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490650,0.654418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.487124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.252938,0.000000,0.599319,0.000000,0.449305,0.000000,0.000000,0.000000,0.000000,0.000000,0.292058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
28,"0.492151,0.704605,0.000000,0.443201,0.000000,0.667398,0.397652,0.666671,0.524521,0.483271,0.702211,0.000000,0.776169,0.000000,0.728115,0.593409,0.000000,0.701309,0.000000,0.000000,0.000000,0.397759,0.000000,0.000000,0.578546,0.333979,0.000000,0.000000,0.000000,0.455269,0.000000,0.331333,0.000000,0.000000,0.000000,0.000000,0.000000,0.301114,0.879369,0.411375,0.000000,0.000000,0.283908,0.876646,0.000000,0.659451,0.000000,0.000000,0.794575,0.000000,0.000000,0.490365,0.000000,0.645615,0.415493,0.667791,0.000000,0.000000,0.000000,0.411668,0.000000,0.683893,0.339375,0.000000,0.806235,0.000000,0.000000,0.396585,0.000000,0.000000,0.000000,0.000000,0.000000,0.305663,0.000000,0.737514,0.000000,0.463770,0.000000,0.000000,0.000000,0.000000,0.441415,0.590392,0.000000,0.000000,0.000000,0.496290,0.399422,0.000000,0.000000"
157,"0.490328,0.729314,0.000000,0.443201,0.000000,0.854701,0.537523,0.920958,0.504193,0.000000,0.743458,0.000000,0.825034,0.000000,0.000000,0.799557,0.000000,0.934153,0.710278,0.000000,0.380689,0.891158,0.926447,0.000000,0.855481,0.398743,0.000000,0.000000,0.000000,0.441726,0.000000,0.469801,0.000000,0.000000,0.339112,0.765776,0.000000,0.745347,0.911869,0.000000,0.000000,0.000000,0.891171,0.742973,0.000000,0.739086,0.000000,0.000000,0.000000,0.000000,0.000000,0.307182,0.000000,0.479553,0.280595,0.563344,0.000000,0.833249,0.000000,0.803650,0.000000,0.813350,0.000000,0.000000,0.707380,0.000000,0.000000,0.000000,0.000000,0.000000,0.436665,0.000000,0.000000,0.686119,0.000000,0.817372,0.872553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400928,0.000000,0.000000,0.288969,0.571944,0.399422,0.607849,0.686797"
22,"0.619234,0.676870,0.000000,0.791612,0.402152,0.758716,0.598237,0.745058,0.715676,0.785996,0.759779,0.000000,0.615783,0.648337,0.857787,0.724887,0.760317,0.883428,0.000000,0.634330,0.602787,0.826488,0.847213,0.922264,0.448922,0.558006,0.694579,0.550311,0.728339,0.546028,0.000000,0.000000,0.519047,0.473501,0.553720,0.436822,0.225351,0.736329,0.915414,0.581891,0.794401,0.663127,0.600227,0.644104,0.833634,0.200592,0.580880,0.787421,0.439699,0.587812,0.000000,0.798196,0.622149,0.000000,0.685446,0.000000,0.710302,0.543232,0.565388,0.653299,0.404294,0.452081,0.511430,0.677235,0.401114,0.000000,0.647925,0.677433,0.622695,0.000000,0.378753,0.744504,0.000000,0.443612,0.000000,0.000000,0.837330,0.000000,0.531459,0.000000,0.000000,0.000000,0.110916,0.398101,0.414218,0.000000,0.000000,0.000000,0.399437,0.591814,0.547472"
61,"0.493975,0.816021,0.794512,0.685893,0.585917,0.595059,0.640312,0.603962,0.655855,0.743983,0.729237,0.440477,0.594519,0.608323,0.520845,0.663180,0.000000,0.826214,0.000000,0.721167,0.698406,0.501769,0.719005,0.000000,0.871294,0.742559,0.822333,0.639324,0.711878,0.716680,0.597745,0.000000,0.761484,0.520901,0.562163,0.989128,0.482046,0.802917,0.865583,0.678144,0.622416,0.785419,0.445683,0.657264,0.000000,0.536414,0.703624,0.751785,0.885847,0.608539,0.611102,0.747383,0.470055,0.896053,0.650626,0.738440,0.496086,0.627859,0.426413,0.500972,0.329048,0.690167,0.605791,0.490066,0.465884,0.000000,0.000000,0.000000,0.000000,0.000000,0.262578,0.241198,0.497225,0.627576,0.000000,0.000000,0.000000,0.000000,0.493391,0.728658,0.865651,0.398521,0.417422,0.774182,0.880147,0.834710,0.834143,0.946139,0.408970,0.642106,0.719546"
164,"0.000000,0.616622,0.000000,0.693206,0.000000,0.792916,0.701338,0.923280,0.730611,0.946574,0.680663,0.631111,0.000000,0.000000,0.777720,0.699844,0.670273,0.370526,0.000000,0.696395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.394604,0.000000,0.000000,0.449991,0.000000,0.000000,0.000000,0.684663,0.670671,0.445977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490990,0.403632,0.000000,0.000000,0.000000,0.000000,0.000000,0.447651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.447267,0.000000,0.000000,0.410591,0.000000,0.626746,0.000000,0.000000,0.000000,0.000000,0.548514,0.000000,0.000000,0.485853,0.450382,0.000000,0.715342,0.000000,0.000000,0.698648,0.000000,0.000000,0.000000,0.784200,0.000000,0.000000,0.000000,0.000000,0.000000,0.479761,0.666519,0.491264,0.399437,0.000000,0.405364"
52,"0.000000,0.683054,0.000000,0.690203,0.898005,0.657701,0.738868,0.707572,0.772575,0.891476,0.821678,0.635004,0.717893,0.773533,0.738572,0.756657,0.871823,0.929564,0.884366,0.826412,0.818643,0.630937,0.728281,0.775989,0.721282,0.720811,0.726920,0.675324,0.656918,0.621899,0.000000,0.717075,0.886450,0.530948,0.383405,0.704234,0.977982,0.504363,0.385226,0.875931,0.985607,0.921570,0.730117,0.846699,0.718316,0.679823,0.747015,0.815062,0.773384,0.941267,0.747446,0.896966,0.811796,0.712934,0.708189,0.000000,0.547826,0.000000,0.000000,0.731008,0.000000,0.707790,0.869076,0.956573,0.959465,0.935227,0.952916,0.814063,0.676512,0.851783,0.960269,0.928180,0.932118,0.690563,0.862721,0.972327,0.875518,0.957906,0.953405,0.858521,0.893090,0.884543,0.619355,0.764922,0.763941,0.862515,0.924230,0.957566,0.844365,0.833316,0.891013"
29,"0.000000,0.446109,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.568178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
37,"0.000000,0.639192,0.705009,0.810490,0.000000,0.807750,0.618079,0.686457,0.664449,0.723773,0.782268,0.000000,0.000000,0.808975,0.857486,0.881558,0.000000,0.323221,0.791488,0.945294,0.830081,0.601216,0.825994,0.696266,0.457492,0.379259,0.629458,0.868444,0.000000,0.521431,0.000000,0.618375,0.000000,0.543574,0.000000,0.000000,0.000000,0.478956,0.000000,0.536929,0.952713,0.936507,0.595132,0.779393,0.768904,0.437919,0.656292,0.709884,0.870614,0.818094,0.799328,0.853938,0.821876,0.864215,0.906322,0.919929,0.946035,0.723350,0.948607,0.905757,0.680356,0.714955,0.873288,0.982922,0.000000,0.863583,0.854763,0.896618,0.682831,0.917392,0.705103,0.613040,0.884205,0.729932,0.000000,0.703902,0.000000,0.000000,0.523021,0.000000,0.757724,0.902068,0.672985,0.622666,0.615755,0.978947,0.815365,0.969337,0.877097,0.576791,0.824906"
79,"0.000000,0.744480,0.927164,0.718431,0.904767,0.989613,0.674565,0.990454,0.774663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.488888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.398743,0.000000,0.000000,0.000000,0.441726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
154,"0.000000,0.567432,0.717496,0.687529,0.730304,0.742306,0.532529,0.695040,0.697813,0.000000,0.705696,0.624065,0.685405,0.611211,0.564964,0.719686,0.359097,0.756159,0.646791,0.000000,0.466700,0.000000,0.582011,0.550679,0.645503,0.556033,0.762886,0.565216,0.795480,0.465744,0.000000,0.438282,0.701561,0.631687,0.634095,0.285375,0.556452,0.000000,0.389981,0.723500,0.000000,0.491976,0.000000,0.572814,0.000000,0.535128,0.549720,0.659001,0.743411,0.377795,0.832989,0.574889,0.501928,0.226030,0.433498,0.620175,0.864799,0.747006,0.591197,0.447447,0.635748,0.736368,0.702790,0.905429,0.516905,0.543259,0.525971,0.702902,0.894103,0.821898,0.680366,0.680666,0.925869,0.707617,0.681380,0.422024,0.485197,0.793048,0.742215,0.607413,0.694166,0.837462,0.773507,0.735385,0.807066,0.741572,0.788844,0.752734,0.735980,0.670418,0.758727"
101,"0.000000,0.614241,0.676506,0.749543,0.833993,0.000000,0.397652,0.750118,0.656147,0.672275,0.650010,0.000000,0.439516,0.448829,0.405474,0.858248,0.000000,0.821511,0.000000,0.615668,0.792806,0.571581,0.778184,0.000000,0.677116,0.714253,0.638180,0.000000,0.000000,0.375368,0.000000,0.456120,0.482092,0.621724,0.747989,0.937629,0.432762,0.000000,0.675068,0.000000,0.935376,0.928750,0.870314,0.861602,0.000000,0.000000,0.000000,0.696700,0.000000,0.567879,0.000000,0.000000,0.450969,0.000000,0.731156,0.673599,0.000000,0.774003,0.483282,0.536167,0.620256,0.608904,0.611279,0.694924,0.384051,0.000000,0.000000,0.000000,0.422309,0.408544,0.369728,0.556468,0.000000,0.465494,0.000000,0.806039,0.690127,0.623700,0.698264,0.000000,0.690152,0.729598,0.383339,0.744321,0.945158,0.551839,0.871316,0.905242,0.440546,0.561708,0.668281"
109,"0.000000,0.582561,0.777048,0.653871,0.000000,0.000000,0.397652,0.613345,0.525492,0.000000,0.635502,0.000000,0.000000,0.000000,0.000000,0.500807,0.674129,0.000000,0.000000,0.000000,0.633886,0.492561,0.000000,0.000000,0.000000,0.398743,0.000000,0.384430,0.000000,0.455269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.486960,0.000000,0.000000,0.000000,0.000000,0.416377,0.000000,0.000000,0.654415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.671152,0.765969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.444074,0.399422,0.000000,0.000000"
124,"0.000000,0.550907,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.568178,0.000000,0.649042,0.000000,0.000000,0.000000,0.000000,0.685028,0.000000,0.000000,0.000000,0.000000,0.399171,0.000000,0.672719,0.768093,0.812348,0.594686,0.000000,0.000000,0.000000,0.540349,0.000000,0.607595,0.000000,0.000000,0.000000,0.395622,0.000000,0.000000,0.747750,0.000000,0.000000,0.403699,0.000000,0.444837,0.000000,0.000000,0.000000,0.000000,0.330694,0.570791,0.000000,0.000000,0.000000,0.000000,0.777211,0.403098,0.000000,0.480460,0.000000,0.000000,0.000000,0.719250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650982,0.000000,0.420921,0.921409,0.000000,0.000000,0.877113,0.000000,0.700267,0.404727,0.000000,0.786889,0.000000,0.736075,0.400730,0.864265,0.870996,0.000000,0.913495,0.000000,0.905147,0.872292"
15,"0.000000,0.462122,0.000000,0.608088,0.000000,0.652006,0.397652,0.000000,0.679916,0.000000,0.729746,0.000000,0.000000,0.000000,0.000000,0.488888,0.675754,0.000000,0.000000,0.000000,0.000000,0.365731,0.553045,0.000000,0.000000,0.659289,0.854139,0.000000,0.000000,0.576418,0.000000,0.655749,0.000000,0.000000,0.000000,0.239036,0.000000,0.549051,0.774705,0.775325,0.000000,0.000000,0.000000,0.774629,0.000000,0.000000,0.000000,0.735963,0.636897,0.763866,0.000000,0.000000,0.000000,0.834342,0.934503,0.653809,0.000000,0.000000,0.488309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.488247,0.796753,0.000000,0.000000,0.654786,0.755399,0.000000,0.000000,0.000000,0.000000,0.551944,0.000000,0.000000,0.557048,0.000000,0.626819,0.000000,0.656040,0.000000,0.000000,0.372689,0.000000,0.000000,0.399422,0.665546,0.000000"
141,"0.000000,0.650891,0.000000,0.622483,0.402697,0.000000,0.397652,0.462724,0.627940,0.753460,0.675172,0.000000,0.736197,0.764649,0.780643,0.627965,0.000000,0.551366,0.877214,0.772170,0.000000,0.368037,0.713618,0.540864,0.551845,0.398743,0.629378,0.342715,0.432645,0.506240,0.000000,0.681362,0.653070,0.763379,0.687219,0.761005,0.785506,0.566777,0.714741,0.754347,0.870982,0.714475,0.859389,0.834311,0.878135,0.620567,0.659439,0.766843,0.817955,0.866547,0.855120,0.520004,0.800735,0.637627,0.640128,0.807293,0.853857,0.753622,0.724737,0.755683,0.784285,0.816696,0.518866,0.725557,0.816739,0.858304,0.830068,0.542165,0.732553,0.665202,0.756557,0.756279,0.000000,0.687712,0.731535,0.796233,0.247623,0.728960,0.633880,0.000000,0.443770,0.453644,0.791127,0.678100,0.816377,0.556100,0.684642,0.602780,0.702948,0.559730,0.620920"
125,"0.000000,0.619361,0.662483,0.772726,0.000000,0.867204,0.609921,0.840689,0.750369,0.000000,0.926017,0.850090,0.636295,0.872287,0.843289,0.710589,0.783355,0.941563,0.857496,0.650271,0.811849,0.927937,0.945889,0.904059,0.913728,0.748337,0.930175,0.872240,0.000000,0.441726,0.000000,0.000000,0.000000,0.578419,0.393706,0.895101,0.824231,0.000000,0.447815,0.000000,0.000000,0.000000,0.476795,0.571222,0.000000,0.000000,0.629128,0.697494,0.000000,0.000000,0.407507,0.628901,0.000000,0.000000,0.690945,0.000000,0.000000,0.000000,0.000000,0.872286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.699132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.398531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.716083,0.888130,0.965786,0.481093,0.636816,0.000000,0.761267"
88,"0.000000,0.559026,0.723558,0.722886,0.000000,0.855716,0.609921,0.734238,0.781067,0.000000,0.710800,0.753774,0.833282,0.834180,0.789661,0.853423,0.772228,0.823051,0.855680,0.639835,0.867719,0.529296,0.650009,0.904059,0.734252,0.505427,0.833860,0.708496,0.749125,0.441726,0.000000,0.672195,0.678008,0.795533,0.787411,0.895101,0.913601,0.000000,0.000000,0.000000,0.000000,0.369049,0.161453,0.553148,0.000000,0.591013,0.896724,0.664110,0.720270,0.803392,0.000000,0.000000,0.000000,0.000000,0.761888,0.000000,0.488449,0.000000,0.303138,0.000000,0.293855,0.565495,0.000000,0.000000,0.417718,0.639434,0.752008,0.000000,0.850970,0.000000,0.451146,0.801593,0.607560,0.781130,0.719865,0.887690,0.900985,0.781462,0.854860,0.000000,0.830519,0.802797,0.772736,0.810572,0.484179,0.827943,0.954061,0.824079,0.713498,0.670193,0.619199"
