NodeID,CogsnetVector
54,"2.128462,1.233451,0.673320,1.550055,0.000000,3.126440,2.931106,5.865755,8.072838,0.809242,3.544564,0.000000,3.405087,0.765022,1.712447,2.629102,0.000000,4.197112,2.562175,4.036839,3.814104,3.214116,0.814310,0.840870,0.927167,0.929320,4.047623,0.874780,1.753173,12.413848,0.000000,6.006335,1.715858,3.868205,2.367417,1.585583,2.409378,1.513478,3.966383,0.842679,0.000000,1.372239,1.753400,3.252579,0.496593,5.330842,0.000000,2.361198,2.141044,0.000000,1.260706,1.861305,3.067545,1.403657,0.944176,2.578705,1.829520,1.656525,0.000000,0.000000,0.704889,1.351753,1.751714,0.464671,0.000000,1.452026,1.569769,0.398165,2.641352,0.401877,0.932387,2.046838,0.000000,1.985322,0.000000,0.459713,0.000000,0.487961,0.000000,0.465164,0.804286,0.000000,0.000000,0.665259,0.000000,0.000000,1.120321,0.000000,0.643155,3.688767,1.755879"
156,"1.203550,1.993134,0.676305,4.044968,3.426403,1.488531,2.545982,4.004365,11.633639,6.382470,5.619736,1.616430,2.150005,0.000000,0.863592,4.363514,0.979452,0.000000,0.000000,2.722091,2.870216,2.311617,4.002633,1.415146,4.694890,1.849328,0.777393,1.409318,0.628504,2.210412,0.000000,3.849970,0.215384,0.889834,2.845602,1.885609,2.515584,1.435116,1.829216,0.000000,2.843441,0.412017,1.592596,1.169258,0.000000,4.154874,0.000000,4.798055,0.000000,13.988282,0.751481,1.441724,3.678185,3.137353,0.698580,1.295948,2.789631,3.281766,2.247329,1.992262,0.799136,1.994302,0.733331,1.416743,1.227747,1.277932,2.817225,0.000000,2.563126,1.580389,1.604551,1.454628,0.737183,1.121394,1.743524,2.212348,1.713766,0.623700,4.163485,0.000000,4.503190,3.388514,4.087500,2.781445,4.664841,13.576305,0.000000,15.749133,4.933308,3.760508,0.803907"
140,"1.633152,1.373190,1.624324,0.443201,0.000000,2.210949,0.397652,0.966284,1.050085,1.525558,0.990811,0.000000,0.862701,0.000000,0.944645,2.569789,0.000000,0.943751,1.295175,0.000000,0.957308,2.535078,0.000000,0.000000,0.825891,0.398743,1.541269,1.611711,1.371394,1.547950,0.000000,0.724620,0.000000,0.000000,1.108226,0.740479,0.773867,0.813678,0.940148,0.000000,0.000000,1.741734,0.979844,0.964886,0.000000,0.870745,0.000000,0.000000,0.000000,0.000000,1.143339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.243562,0.000000,0.940912,0.000000,0.000000,0.771161,0.000000,0.000000,0.000000,0.979238,0.000000,0.000000,0.000000,0.000000,1.100131,0.000000,0.675029,0.835853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.714249,0.917282,0.933654,0.399422,0.000000,0.721128"
145,"1.442138,1.271067,0.000000,1.277385,0.000000,0.000000,0.397652,5.969469,1.483163,0.642128,0.704575,0.000000,0.000000,0.681326,0.756792,1.931083,0.670004,0.000000,0.000000,1.577312,1.590839,1.363719,0.630093,0.000000,0.436919,0.398743,0.582415,0.000000,0.000000,0.883452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.481592,0.000000,0.000000,0.000000,0.737143,0.000000,0.000000,0.238767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.394373,0.000000,9.123159,0.644893,0.402798,0.000000,0.000000,0.000000,0.000000,0.744877,0.000000,0.845884,0.000000,1.271220,0.780800,0.732100,0.749944,0.000000,0.671781,0.000000,0.000000,0.000000,0.000000,0.000000,0.482966,0.267163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800537,0.000000"
72,"0.480697,1.148822,0.000000,2.451167,0.000000,0.000000,0.397652,3.860093,11.302471,1.920070,10.275766,0.836784,0.778128,1.540264,8.275446,1.553683,0.000000,0.000000,0.000000,0.719115,0.576473,2.806724,0.651705,0.478907,4.552638,9.503618,0.407627,0.000000,0.000000,17.312113,0.000000,2.562462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.483125,0.481128,0.000000,4.494234,0.000000,0.489217,1.376159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312036,0.000000,1.971295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.443812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.499416,0.000000,0.396444,0.000000,0.000000,0.000000,0.493382,0.000000,0.000000,8.969438,0.507507,0.562943,0.606613,0.000000,0.407818,0.594315,1.930382,0.516687"
2,"0.484283,0.494131,0.000000,0.894814,0.000000,0.000000,1.178903,0.000000,1.532891,0.000000,0.000000,0.516299,0.000000,0.408616,0.000000,0.488888,0.480714,0.000000,0.000000,0.000000,0.000000,0.968482,0.000000,0.000000,0.000000,0.398743,0.000000,0.000000,0.000000,0.883452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.889335,0.000000,0.000000,0.424843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.404043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.447996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
92,"1.668096,0.892218,1.604563,2.620057,0.000000,0.398103,1.326663,2.600269,2.277923,0.000000,2.296751,0.868179,1.339281,1.715164,0.967744,3.654208,0.000000,0.976844,0.000000,0.965598,0.000000,1.414040,1.838650,0.494324,0.788375,0.648770,0.948195,0.879663,0.990492,2.326134,0.000000,1.441720,0.000000,0.917301,0.845159,0.000000,0.790183,0.000000,1.152478,0.651860,0.000000,0.000000,0.973977,0.494523,1.400897,0.986516,0.612780,0.000000,0.000000,0.000000,0.765156,0.894677,0.688328,0.000000,1.693555,0.872601,0.000000,0.968871,0.000000,0.954409,0.886181,0.986878,1.784974,1.326620,1.378613,0.492191,0.493853,0.644748,0.000000,1.332990,0.901833,0.923279,0.935851,2.504222,0.000000,0.948929,0.915904,0.937834,0.000000,0.908083,0.443421,0.000000,0.563026,0.000000,1.527673,1.348178,0.000000,0.913370,0.649462,0.929304,0.000000"
107,"1.231826,2.396785,3.346169,2.343553,0.668596,3.543228,2.111348,2.017347,3.044003,0.890313,1.675713,0.000000,1.880477,1.326117,0.668280,3.813132,1.707577,2.571967,0.000000,0.877001,0.885719,3.004586,0.654181,0.000000,2.537957,0.802679,3.788953,3.592570,2.648264,4.801797,0.000000,2.509198,0.000000,1.862490,2.637284,1.969742,4.069643,0.000000,0.000000,0.882896,1.566049,0.982632,5.144874,1.661966,0.949443,4.899149,1.376625,0.886378,0.897237,4.177874,0.941581,1.070621,3.192857,1.919564,3.222716,2.507912,0.865763,4.826976,1.846833,3.329159,1.542224,2.179292,2.218583,0.898520,1.922711,2.961692,1.815297,1.690099,0.959485,2.291434,0.000000,1.981133,0.528476,3.400724,1.514812,0.000000,2.148424,1.887672,1.637696,2.407063,1.589482,0.876550,1.894700,0.451507,2.577898,2.900574,2.141133,4.269147,0.654446,3.126492,1.678369"
50,"1.424006,0.744133,1.910231,3.051126,0.891270,1.787163,0.397652,5.350062,7.091129,0.000000,6.072427,1.749440,3.412229,0.859458,4.052339,5.856030,2.451616,5.006751,0.787731,3.881650,0.000000,6.022755,4.546206,2.552890,1.677982,3.345141,4.892819,0.642201,5.029156,5.160385,0.000000,1.559726,0.682285,3.447034,1.877032,2.557552,1.456152,0.000000,2.466902,0.902302,2.730044,2.831161,2.289841,1.646520,1.827157,3.814460,0.892463,0.832834,1.601665,1.670696,0.000000,0.000000,1.323461,2.764626,2.768439,2.869548,2.608861,1.677321,0.479001,2.334280,0.000000,0.694966,2.080692,0.822067,1.607996,0.863082,1.784142,2.022228,2.352951,2.981915,3.416572,3.140042,0.000000,1.957115,0.541414,2.113428,2.163802,2.368198,0.395324,2.667811,1.420462,0.000000,1.907235,1.580928,2.977352,1.626149,0.917596,3.022726,0.754689,2.084757,2.357815"
84,"0.739792,1.484997,1.228931,1.525679,0.000000,0.985391,0.397652,2.394522,2.895215,0.000000,0.932531,0.732468,0.964843,2.430275,1.804689,1.305169,1.573455,0.979773,1.343190,2.470495,0.000000,3.101423,0.000000,1.880556,1.888894,1.046622,1.403500,0.945873,0.000000,3.458933,0.000000,2.494642,0.891134,0.000000,0.948857,0.884997,0.524003,0.000000,0.000000,0.636255,0.723116,0.671109,0.000000,1.897360,0.961345,0.396212,0.850855,0.000000,0.856051,2.413897,0.658580,0.000000,0.000000,0.588231,1.343525,0.918795,0.938800,3.201357,0.915201,2.327289,0.000000,0.000000,0.000000,0.804215,2.281507,1.362397,0.852748,0.000000,1.329803,2.310022,0.000000,0.651331,0.000000,0.000000,0.000000,0.000000,0.915258,1.728687,0.000000,0.905085,0.946381,0.000000,0.492489,0.786925,1.279742,0.805695,0.480153,3.067835,1.542810,2.800810,0.774638"
165,"1.479957,1.636418,1.344677,2.258250,0.000000,0.000000,1.980407,0.993474,5.788798,0.000000,5.401877,3.022252,0.542678,1.728515,1.384277,3.190744,0.497154,1.608732,0.000000,0.965598,0.000000,0.919422,0.903436,0.000000,0.000000,0.648782,1.392631,0.879663,0.990492,4.577324,0.000000,1.326633,0.000000,0.917301,0.845159,0.000000,1.532624,0.000000,0.714196,0.000000,0.000000,0.500147,0.973977,0.000000,0.918464,1.385622,0.000000,0.395756,0.000000,0.696921,0.765156,0.894677,0.000000,0.000000,0.915161,0.000000,0.000000,0.968871,0.000000,0.954409,0.886181,0.986878,1.288928,0.929527,0.880981,0.000000,0.000000,0.000000,0.650977,1.337508,0.901833,0.923279,0.935851,0.984113,0.000000,0.948929,0.915904,1.380378,0.000000,0.908083,0.439105,0.000000,0.439943,0.000000,1.495452,0.900108,0.000000,2.126424,0.399539,0.929304,0.000000"
49,"0.490328,1.770327,0.000000,0.443201,0.000000,0.818816,0.397652,0.000000,0.837348,0.000000,0.739573,0.000000,1.635143,0.000000,0.000000,9.356982,0.000000,0.000000,0.730637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
111,"0.490328,1.439619,0.000000,1.283977,0.000000,0.888057,1.229926,0.846975,2.016771,4.792571,0.913616,0.000000,0.824103,0.831817,0.000000,1.366127,0.871314,0.881674,0.000000,0.000000,0.000000,0.677481,1.979334,0.000000,0.822737,0.398743,0.000000,1.205749,0.000000,0.883452,0.000000,0.573278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.332931,0.549574,0.000000,0.000000,0.861955,0.818768,0.000000,0.865034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490650,0.654418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.487124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.505876,0.000000,0.599319,0.000000,0.449305,0.000000,0.000000,0.000000,0.000000,0.000000,0.292058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
28,"0.984303,2.818419,0.000000,0.443201,0.000000,1.334797,0.397652,1.333342,3.147123,0.483271,2.808845,0.000000,1.552338,0.000000,0.728115,1.780227,0.000000,1.402619,0.000000,0.000000,0.000000,1.591037,0.000000,0.000000,0.578546,0.667958,0.000000,0.000000,0.000000,1.365807,0.000000,0.331333,0.000000,0.000000,0.000000,0.000000,0.000000,3.914485,0.879369,0.822750,0.000000,0.000000,2.839078,0.876646,0.000000,1.318901,0.000000,0.000000,0.794575,0.000000,0.000000,0.490365,0.000000,1.291229,0.830986,1.335583,0.000000,0.000000,0.000000,0.823336,0.000000,0.683893,0.339375,0.000000,0.806235,0.000000,0.000000,0.396585,0.000000,0.000000,0.000000,0.000000,0.000000,1.222650,0.000000,0.737514,0.000000,2.782620,0.000000,0.000000,0.000000,0.000000,0.441415,1.771175,0.000000,0.000000,0.000000,0.496290,0.399422,0.000000,0.000000"
157,"0.490328,1.458628,0.000000,0.443201,0.000000,0.854701,1.612568,0.920958,2.016771,0.000000,1.486916,0.000000,0.825034,0.000000,0.000000,3.198229,0.000000,0.934153,2.130833,0.000000,2.284134,2.673473,0.926447,0.000000,0.855481,0.398743,0.000000,0.000000,0.000000,0.883452,0.000000,0.469801,0.000000,0.000000,0.678224,0.765776,0.000000,0.745347,0.911869,0.000000,0.000000,0.000000,0.891171,1.485947,0.000000,0.739086,0.000000,0.000000,0.000000,0.000000,0.000000,0.307182,0.000000,0.479553,0.280595,1.126687,0.000000,1.666497,0.000000,0.803650,0.000000,0.813350,0.000000,0.000000,0.707380,0.000000,0.000000,0.000000,0.000000,0.000000,0.436665,0.000000,0.000000,0.686119,0.000000,0.817372,0.872553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400928,0.000000,0.000000,0.288969,0.571944,0.399422,0.607849,0.686797"
22,"1.238468,4.738087,0.000000,3.958062,0.402152,0.758716,2.392946,12.665993,17.891891,2.357989,8.357570,0.000000,1.231565,0.648337,5.146721,5.799094,0.760317,0.883428,0.000000,1.902990,2.411150,6.611907,3.388852,0.922264,0.897844,2.232023,1.389158,1.650933,4.370035,3.822199,0.000000,0.000000,0.519047,2.841007,0.553720,0.436822,0.450702,2.208988,0.915414,1.163782,1.588801,1.989381,1.800680,1.288208,0.833634,0.401183,1.161759,3.149682,0.439699,1.175624,0.000000,0.798196,0.622149,0.000000,1.370893,0.000000,0.710302,4.889086,1.696163,1.306599,0.404294,0.904163,0.511430,2.708941,0.401114,0.000000,1.295850,0.677433,1.868084,0.000000,1.893765,1.489009,0.000000,1.774448,0.000000,0.000000,0.837330,0.000000,0.531459,0.000000,0.000000,0.000000,0.443665,0.398101,1.242653,0.000000,0.000000,0.000000,0.399437,1.183627,0.547472"
61,"1.481924,4.896126,4.767070,3.429466,1.171834,1.190117,3.201560,2.415848,3.279274,2.975934,2.916949,0.440477,3.567113,2.433291,3.645914,4.642263,0.000000,0.826214,0.000000,3.605833,2.793626,3.512384,2.157016,0.000000,0.871294,2.970237,1.644667,5.114595,4.271267,7.883480,0.597745,0.000000,1.522967,8.855319,5.059465,0.989128,0.482046,4.817500,1.731166,1.356288,1.867248,0.785419,0.891366,2.629058,0.000000,1.609242,1.407248,1.503570,0.885847,1.825617,0.611102,0.747383,1.880219,0.896053,2.602505,1.476880,3.968684,3.139296,0.852826,3.506804,1.316193,0.690167,1.817373,0.490066,0.931767,0.000000,0.000000,0.000000,0.000000,0.000000,0.262578,0.241198,0.994450,3.137880,0.000000,0.000000,0.000000,0.000000,0.493391,1.457316,0.865651,0.398521,5.009060,1.548363,0.880147,0.834710,1.668286,0.946139,0.408970,3.210528,0.719546"
164,"0.000000,3.083112,0.000000,0.693206,0.000000,3.171664,2.104014,0.923280,2.191833,0.946574,4.764643,0.631111,0.000000,0.000000,1.555441,1.399688,0.670273,0.370526,0.000000,0.696395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.394604,0.000000,0.000000,57.148903,0.000000,0.000000,0.000000,1.369326,0.670671,0.445977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490990,0.403632,0.000000,0.000000,0.000000,0.000000,0.000000,0.447651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.447267,0.000000,0.000000,0.821182,0.000000,1.253493,0.000000,0.000000,0.000000,0.000000,1.097028,0.000000,0.000000,1.457560,0.450382,0.000000,1.430685,0.000000,0.000000,0.698648,0.000000,0.000000,0.000000,0.784200,0.000000,0.000000,0.000000,0.000000,0.000000,0.479761,0.666519,0.491264,0.399437,0.000000,0.405364"
52,"0.000000,10.245806,0.000000,11.733455,1.796010,7.892409,5.172078,9.198431,6.953176,4.457379,12.325169,4.445031,1.435787,9.282393,9.601439,9.836537,1.743646,1.859129,0.884366,6.611294,3.274572,17.666241,10.924217,3.879944,5.048975,5.045681,2.180759,2.025974,3.284588,6.218988,0.000000,2.868300,0.886450,3.716637,1.917023,1.408468,0.977982,2.017454,1.926131,0.875931,0.985607,0.921570,4.380703,5.080195,1.436632,7.478052,5.976120,8.965679,6.960453,2.823802,5.232121,5.381797,6.494370,2.851736,0.708189,0.000000,0.547826,0.000000,0.000000,1.462016,0.000000,4.954531,8.690756,8.609155,8.635185,5.611364,6.670410,7.326570,6.765120,7.666050,6.721884,9.281798,6.524829,13.811253,6.901766,9.723269,9.630694,8.621151,8.580642,8.585213,8.037811,2.653628,9.909688,6.119373,8.403350,7.762636,6.469608,6.702965,6.754921,9.999786,5.346079"
29,"0.000000,0.892218,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.568178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
37,"0.000000,8.948694,1.410018,1.620980,0.000000,2.423249,1.236159,0.686457,10.631177,2.895092,3.911342,0.000000,0.000000,4.853847,6.002401,1.763115,0.000000,0.646441,0.791488,3.781177,2.490244,13.226752,3.303977,2.088798,0.914984,1.517034,3.147291,0.868444,0.000000,2.607153,0.000000,0.618375,0.000000,3.805021,0.000000,0.000000,0.000000,0.478956,0.000000,1.073858,0.952713,0.936507,6.546452,6.235143,2.306712,1.751675,0.656292,2.839535,6.094295,9.817128,1.598656,0.853938,3.287503,0.864215,8.156898,8.279365,7.568279,14.466990,7.588855,8.151811,9.524978,3.574774,0.873288,0.982922,0.000000,0.863583,1.709525,0.896618,1.365661,0.917392,2.115309,8.582558,1.768410,12.408840,0.000000,0.703902,0.000000,0.000000,1.569062,0.000000,3.030897,1.804136,8.075821,1.867998,3.078775,1.957893,2.446094,1.938674,1.754195,11.535830,2.474718"
79,"0.000000,1.488960,0.927164,1.436863,0.904767,0.989613,1.349130,0.990454,1.549325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.488888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.398743,0.000000,0.000000,0.000000,0.883452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
154,"0.000000,2.837162,2.152487,2.062587,0.730304,0.742306,2.662646,1.390081,2.791253,0.000000,2.117089,1.872194,1.370810,3.667266,3.389787,5.037801,0.718194,3.780797,1.940372,0.000000,0.933399,0.000000,1.164022,0.550679,0.645503,1.668098,1.525771,1.130433,1.590960,1.397231,0.000000,2.191412,1.403123,1.263375,2.536380,0.285375,2.782261,0.000000,1.169943,0.723500,0.000000,1.475929,0.000000,1.718441,0.000000,2.140513,1.099439,1.318003,2.230233,1.133384,0.832989,1.149779,0.501928,0.452061,1.300495,1.240350,0.864799,2.241018,1.182394,1.342340,1.907245,5.154575,2.108371,0.905429,2.067619,1.629776,3.155825,2.108706,1.788206,0.821898,1.360732,1.361331,0.925869,2.122851,2.725520,2.532144,1.455590,3.172190,4.453289,1.822238,5.553327,5.862235,7.735069,8.089231,5.649461,8.157291,5.521907,13.549219,8.095778,10.056266,3.034906"
101,"0.000000,1.842723,0.676506,2.248628,0.833993,0.000000,0.397652,2.250355,6.561472,2.016824,0.650010,0.000000,0.439516,0.448829,0.810949,2.574743,0.000000,0.821511,0.000000,11.082024,0.792806,9.145290,3.112737,0.000000,2.031347,2.857012,0.638180,0.000000,0.000000,1.501472,0.000000,1.368359,1.446277,2.486895,2.243968,0.937629,1.731049,0.000000,2.025205,0.000000,0.935376,0.928750,0.870314,0.861602,0.000000,0.000000,0.000000,2.090101,0.000000,1.703638,0.000000,0.000000,1.352908,0.000000,0.731156,2.020798,0.000000,1.548007,0.483282,0.536167,1.860767,0.608904,1.222557,1.389847,0.768102,0.000000,0.000000,0.000000,0.844618,0.408544,0.739455,0.556468,0.000000,0.930987,0.000000,0.806039,1.380255,0.623700,2.094791,0.000000,1.380305,0.729598,1.150018,0.744321,1.890316,1.655516,0.871316,1.810483,40.530197,10.672450,2.673125"
109,"0.000000,1.165123,1.554096,1.307741,0.000000,0.000000,0.397652,1.840036,1.050984,0.000000,1.271003,0.000000,0.000000,0.000000,0.000000,2.504037,0.674129,0.000000,0.000000,0.000000,0.633886,0.985122,0.000000,0.000000,0.000000,0.398743,0.000000,1.153289,0.000000,1.365807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.486960,0.000000,0.000000,0.000000,0.000000,0.416377,0.000000,0.000000,0.654415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.671152,0.765969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.444074,0.399422,0.000000,0.000000"
124,"0.000000,1.652721,0.000000,0.443201,0.000000,0.000000,0.397652,0.000000,0.568178,0.000000,1.298083,0.000000,0.000000,0.000000,0.000000,1.370056,0.000000,0.000000,0.000000,0.000000,0.399171,0.000000,0.672719,0.768093,0.812348,1.189371,0.000000,0.000000,0.000000,1.621047,0.000000,1.215189,0.000000,0.000000,0.000000,0.791243,0.000000,0.000000,1.495500,0.000000,0.000000,0.403699,0.000000,0.889674,0.000000,0.000000,0.000000,0.000000,0.330694,0.570791,0.000000,0.000000,0.000000,0.000000,0.777211,0.403098,0.000000,0.480460,0.000000,0.000000,0.000000,0.719250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.650982,0.000000,0.841843,0.921409,0.000000,0.000000,0.877113,0.000000,0.700267,0.404727,0.000000,0.786889,0.000000,0.736075,0.801460,0.864265,1.741992,0.000000,0.913495,0.000000,0.905147,0.872292"
15,"0.000000,1.386365,0.000000,2.432352,0.000000,0.652006,0.397652,0.000000,2.039747,0.000000,0.729746,0.000000,0.000000,0.000000,0.000000,0.488888,0.675754,0.000000,0.000000,0.000000,0.000000,1.462926,1.659134,0.000000,0.000000,1.318579,0.854139,0.000000,0.000000,1.729254,0.000000,1.311499,0.000000,0.000000,0.000000,0.478072,0.000000,1.098103,1.549409,1.550651,0.000000,0.000000,0.000000,0.774629,0.000000,0.000000,0.000000,0.735963,1.273794,1.527733,0.000000,0.000000,0.000000,0.834342,0.934503,0.653809,0.000000,0.000000,0.488309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.488247,0.796753,0.000000,0.000000,0.654786,0.755399,0.000000,0.000000,0.000000,0.000000,0.551944,0.000000,0.000000,0.557048,0.000000,0.626819,0.000000,0.656040,0.000000,0.000000,0.745378,0.000000,0.000000,0.399422,1.996638,0.000000"
141,"0.000000,1.301783,0.000000,1.867450,1.208091,0.000000,0.397652,0.925447,1.883820,0.753460,2.700690,0.000000,2.944789,0.764649,0.780643,1.883896,0.000000,2.756830,0.877214,3.088681,0.000000,0.736074,0.713618,0.540864,2.207381,0.398743,1.888135,1.028145,1.297935,3.037438,0.000000,4.088170,3.265349,5.343652,3.436093,5.327032,6.284050,0.566777,8.576892,4.526083,1.741964,10.717123,6.015724,8.343112,1.756271,3.723404,3.956632,7.668435,5.725686,5.199284,0.855120,1.560013,4.003676,3.188137,5.761149,7.265634,5.123139,5.275356,5.073156,4.534100,2.352854,4.083478,2.075464,5.804454,4.900436,1.716609,6.640547,2.710825,5.860425,5.321619,4.539343,6.050229,0.000000,0.687712,0.731535,1.592466,0.247623,3.644799,2.535519,0.000000,2.218848,3.175510,5.537890,4.746702,3.265510,5.004898,1.369284,1.808341,2.108845,2.798649,1.241840"
125,"0.000000,1.858082,1.324967,1.545452,0.000000,0.867204,1.219842,0.840689,1.500738,0.000000,0.926017,0.850090,1.272589,0.872287,0.843289,1.421178,1.566710,0.941563,0.857496,1.950813,1.623698,0.927937,0.945889,0.904059,0.913728,1.496674,0.930175,0.872240,0.000000,0.883452,0.000000,0.000000,0.000000,1.156839,0.787411,0.895101,1.648462,0.000000,0.447815,0.000000,0.000000,0.000000,0.476795,1.713667,0.000000,0.000000,0.629128,0.697494,0.000000,0.000000,0.407507,0.628901,0.000000,0.000000,0.690945,0.000000,0.000000,0.000000,0.000000,0.872286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.699132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.398531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.716083,0.888130,0.965786,0.962187,1.273632,0.000000,0.761267"
88,"0.000000,1.677079,1.447116,2.891544,0.000000,1.711432,1.219842,2.202715,3.905334,0.000000,7.107996,2.261322,0.833282,2.502539,3.158644,2.560268,2.316685,2.469153,1.711360,2.559341,1.735438,5.292955,4.550064,0.904059,2.202755,5.559694,2.501581,2.833985,2.247376,0.883452,0.000000,2.016584,0.678008,2.386599,0.787411,0.895101,0.913601,0.000000,0.000000,0.000000,0.000000,0.738098,0.484358,1.106297,0.000000,1.773038,0.896724,1.328219,1.440541,2.410176,0.000000,0.000000,0.000000,0.000000,0.761888,0.000000,0.488449,0.000000,0.606276,0.000000,0.881565,1.696486,0.000000,0.000000,0.835437,1.278869,1.504017,0.000000,1.701940,0.000000,0.451146,2.404780,1.822680,2.343391,2.159596,3.550759,0.900985,2.344387,2.564579,0.000000,2.491558,2.408392,3.863681,0.810572,1.452537,4.139717,0.954061,4.120394,0.713498,5.361541,4.334392"
